,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow
1226,0,1,0,1,35.706849315068496,10.643835616438356,1,0,1,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1227,0,1,0,0,29.66575342465753,1.8,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1228,0,0,1,0,42.32328767123288,5.136986301369863,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1229,0,0,0,0,52.44657534246576,15.063013698630137,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1230,0,1,0,2,42.44657534246576,2.389041095890411,1,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1231,0,0,0,0,36.67671232876712,11.893150684931507,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1232,1,0,0,0,32.81369863013698,7.394520547945206,1,0,0,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1233,1,1,0,0,57.68219178082192,12.227397260273971,1,1,1,0,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1234,0,0,0,0,32.56986301369863,3.887671232876712,1,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1235,0,0,0,0,36.9972602739726,5.972602739726027,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1236,1,0,0,0,41.47945205479452,0.6383561643835617,1,1,1,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1237,0,0,0,1,39.14246575342466,6.221917808219178,1,1,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1238,0,0,0,0,29.17808219178082,10.142465753424656,1,1,1,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1239,0,0,1,3,39.90684931506849,4.054794520547945,1,1,0,0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1240,0,0,1,1,47.20821917808219,0.2164383561643835,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1241,1,0,1,0,48.15890410958904,5.471232876712329,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1242,0,0,0,1,27.438356164383563,1.556164383561644,1,1,1,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1243,1,0,0,0,56.67671232876712,11.227397260273971,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1244,0,0,1,0,54.293150684931504,12.808219178082192,1,0,1,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1245,0,1,1,3,34.40821917808219,16.06027397260274,1,0,1,0,5.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1246,0,1,0,0,51.2,5.558904109589041,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1247,1,1,0,0,45.0,2.219178082191781,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1248,1,1,0,0,64.76986301369863,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1249,1,0,1,1,40.76164383561644,18.315068493150687,1,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1250,1,1,1,0,51.654794520547945,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1251,1,1,0,2,29.78904109589041,0.7232876712328767,1,0,0,0,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1252,0,0,0,0,28.315068493150687,0.7232876712328767,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1253,0,1,0,3,36.25753424657534,4.802739726027397,1,0,0,0,5.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1254,0,0,1,0,60.79726027397261,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1255,0,0,0,3,36.41095890410959,-1000.6657534246576,1,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1256,0,1,0,0,40.25205479452055,3.7260273972602738,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1257,1,1,0,0,28.153424657534245,7.142465753424657,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1258,1,1,0,2,35.37534246575343,5.052054794520548,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1259,1,0,0,0,46.62465753424657,25.98630136986301,1,0,1,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1260,0,0,1,0,43.92876712328767,2.8,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1261,1,1,0,0,55.23013698630137,3.558904109589041,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1262,0,0,1,0,58.83561643835616,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1263,0,0,0,0,52.465753424657535,4.13972602739726,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1264,0,1,0,0,44.654794520547945,3.9726027397260273,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1265,0,1,1,1,39.45753424657534,1.3013698630136987,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1266,0,1,1,1,38.96438356164384,0.3863013698630137,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1267,0,0,1,2,31.164383561643834,10.391780821917807,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1268,0,0,0,1,41.35890410958904,2.723287671232877,1,1,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1269,0,0,1,0,48.54246575342466,12.227397260273971,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1270,0,1,1,1,37.99452054794521,2.723287671232877,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1271,0,0,1,1,43.02191780821918,5.052054794520548,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1272,0,0,1,0,43.654794520547945,19.567123287671237,1,1,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1273,1,1,0,0,31.893150684931506,5.884931506849315,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1274,0,1,1,0,46.18630136986302,8.558904109589042,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1275,0,0,1,0,56.463013698630135,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1276,0,0,1,0,50.273972602739725,9.887671232876713,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1277,0,0,0,0,52.02465753424657,0.4684931506849315,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1278,0,0,1,0,51.14246575342466,19.232876712328768,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1279,1,1,1,0,59.62739726027397,2.2164383561643834,1,0,1,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1280,0,1,1,0,65.28767123287672,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1281,1,1,1,0,51.12602739726027,5.054794520547945,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1282,1,0,0,0,31.83561643835617,2.723287671232877,1,1,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1283,0,0,0,1,34.26301369863014,2.4876712328767123,1,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1284,1,1,1,2,32.986301369863014,3.5753424657534247,1,1,1,0,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1285,0,0,1,0,59.632876712328766,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1286,0,0,1,0,39.85753424657534,14.912328767123288,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1287,0,1,1,1,32.92602739726028,8.139726027397261,1,0,0,0,3.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1288,1,1,1,1,27.136986301369863,9.158904109589042,1,0,1,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1289,0,0,0,0,47.65753424657535,4.156164383561644,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1290,1,1,1,2,37.64383561643836,1.5534246575342463,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1291,0,0,1,0,26.70958904109589,1.7397260273972603,1,1,1,0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1292,0,0,0,0,38.706849315068496,0.8164383561643835,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1293,1,1,1,0,51.58904109589041,0.7205479452054795,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1294,0,1,1,0,57.156164383561645,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1295,0,0,1,1,43.59452054794521,5.556164383561644,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1296,1,1,1,1,41.21643835616438,4.742465753424658,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1297,0,0,1,2,35.1972602739726,1.0493150684931507,1,0,0,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1298,0,0,0,1,25.301369863013697,0.5726027397260274,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1299,0,0,1,0,29.542465753424658,1.0684931506849316,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1300,1,1,1,0,52.6986301369863,3.5753424657534247,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1301,0,0,1,0,52.298630136986304,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1302,0,1,1,0,44.586301369863016,19.649315068493152,1,0,0,0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1303,0,0,1,0,68.03013698630137,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1304,1,1,0,0,50.52328767123288,4.219178082191781,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1305,0,1,1,0,52.74246575342466,3.96986301369863,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1306,0,1,1,0,51.86301369863013,9.726027397260276,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1307,1,1,1,0,35.73424657534247,1.0684931506849316,1,1,1,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1308,1,0,1,0,63.8054794520548,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1309,0,0,1,0,45.66575342465753,6.238356164383561,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1310,1,0,1,1,37.75890410958904,8.306849315068494,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1311,0,0,1,0,35.035616438356165,6.323287671232877,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1312,0,0,1,0,66.31780821917808,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1313,1,0,1,1,35.635616438356166,0.6356164383561644,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1314,1,1,0,1,31.693150684931503,3.4712328767123286,1,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1315,1,1,1,1,44.95068493150685,5.723287671232876,1,0,1,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1316,0,1,1,1,37.44109589041096,5.723287671232876,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1317,1,1,1,0,32.92876712328767,14.893150684931507,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1318,0,1,1,1,34.52328767123288,16.583561643835615,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1319,1,1,1,1,43.8054794520548,6.136986301369863,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1320,0,1,1,0,58.17260273972602,14.30958904109589,1,0,1,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1321,1,1,1,1,42.93150684931507,0.6547945205479452,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1322,1,0,1,0,64.83287671232877,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1323,0,0,1,2,31.934246575342467,4.471232876712329,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1324,0,0,1,0,51.24383561643835,12.561643835616438,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1325,1,1,1,0,53.29041095890411,2.6356164383561644,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1326,0,0,1,1,37.13972602739726,6.052054794520548,1,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1327,0,1,0,0,43.52328767123288,13.30958904109589,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1328,0,0,1,2,36.01917808219178,10.24109589041096,1,0,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1329,1,0,1,0,55.61095890410959,8.991780821917809,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1330,0,0,1,0,58.536986301369865,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1331,0,0,1,0,58.536986301369865,-1000.6657534246576,1,0,0,0,1.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1332,0,0,1,0,58.41643835616439,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1333,0,0,1,0,50.85479452054795,6.071232876712329,1,0,0,1,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1334,0,0,1,0,61.23561643835617,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1335,0,0,1,1,43.11780821917808,13.057534246575342,1,1,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1336,0,0,1,0,27.95068493150685,8.158904109589042,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1337,0,1,1,0,46.86849315068493,6.238356164383561,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1338,0,0,1,0,45.0986301369863,8.887671232876713,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1339,1,0,1,0,53.367123287671234,15.331506849315067,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1340,0,0,0,0,44.56712328767123,6.742465753424658,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1341,0,0,1,0,31.493150684931507,6.991780821917808,1,0,1,1,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1342,0,0,1,3,31.854794520547944,3.96986301369863,1,1,0,0,5.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1343,0,0,1,1,40.54246575342466,8.906849315068493,1,1,1,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1344,0,1,0,1,43.86301369863013,7.306849315068493,1,0,1,0,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1345,0,1,1,0,65.03835616438356,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1346,0,1,1,2,37.81643835616438,6.052054794520548,1,0,1,0,4.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1347,0,1,1,2,39.11232876712329,5.219178082191781,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1348,1,1,1,0,52.93698630136986,1.8164383561643835,1,1,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1349,1,0,1,0,60.84931506849315,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1350,1,1,1,1,34.44109589041096,1.2356164383561643,1,1,0,1,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1351,0,0,1,0,54.367123287671234,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1352,0,0,0,2,39.66027397260274,13.663013698630136,1,0,0,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1353,0,0,1,0,48.84657534246576,0.3013698630136986,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1354,0,0,1,0,56.09315068493151,32.00821917808219,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1355,0,0,0,0,37.91232876712328,0.9013698630136986,1,0,0,0,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1356,1,1,0,1,35.41917808219178,0.6547945205479452,1,0,1,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1357,0,1,1,0,47.37260273972603,-1000.6657534246576,1,0,1,0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1358,1,1,1,2,34.893150684931506,4.742465753424658,1,0,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1359,1,1,1,2,34.26027397260274,9.158904109589042,1,0,1,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1360,0,0,0,0,40.465753424657535,5.49041095890411,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1361,1,0,0,0,38.24109589041096,2.654794520547945,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1362,0,0,1,0,32.9013698630137,5.238356164383561,1,0,1,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1363,1,1,1,1,36.29041095890411,1.7397260273972603,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1364,0,0,0,0,27.88219178082192,6.408219178082192,1,0,1,0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1365,0,0,1,0,54.26849315068493,1.0684931506849316,1,1,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1366,0,0,0,2,30.947945205479453,4.575342465753424,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1367,1,0,1,0,51.93698630136986,10.326027397260274,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1368,1,0,1,0,28.284931506849315,1.4054794520547946,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1369,1,1,1,0,59.608219178082194,7.410958904109589,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1370,0,0,1,0,58.583561643835615,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1371,1,0,1,0,61.917808219178085,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1372,1,1,1,0,50.276712328767125,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1373,1,1,1,1,31.8027397260274,6.657534246575342,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1374,0,0,1,1,34.47945205479452,2.068493150684932,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1375,1,1,1,0,27.663013698630134,4.304109589041096,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1376,1,1,1,0,48.88493150684931,0.5534246575342465,1,0,1,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1377,1,0,1,1,36.4027397260274,3.408219178082192,1,1,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1378,0,1,1,1,39.391780821917806,8.493150684931507,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1379,0,0,0,0,30.66849315068493,2.32054794520548,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1380,0,0,1,0,61.83287671232877,-1000.6657534246576,1,0,0,0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1381,1,1,0,0,40.78904109589041,21.24931506849315,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1382,1,0,0,0,47.47671232876712,3.723287671232877,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1383,1,1,1,2,28.145205479452056,8.326027397260274,1,1,0,0,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1384,0,0,1,0,61.08219178082192,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1385,0,0,1,0,41.64657534246575,4.136986301369863,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1386,1,1,1,0,51.42465753424658,3.241095890410959,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1387,0,0,1,0,49.92054794520548,4.136986301369863,1,0,1,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1388,0,0,0,1,37.04931506849315,3.219178082191781,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1389,0,1,0,0,42.25205479452055,8.243835616438357,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1390,0,0,1,2,37.33972602739726,2.0493150684931507,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1391,0,0,1,0,41.37808219178082,8.64109589041096,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1392,0,0,1,0,49.942465753424656,6.052054794520548,1,0,0,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1393,1,1,1,1,30.55890410958904,12.07945205479452,1,0,0,0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1394,0,0,1,0,30.616438356164384,0.8821917808219178,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1395,1,0,1,0,62.77534246575343,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1396,1,0,1,0,28.42465753424657,2.6356164383561644,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1397,0,1,1,0,53.63835616438356,14.761643835616438,1,1,1,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1398,0,0,1,0,62.33424657534247,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1399,0,0,0,1,47.53424657534247,13.265753424657534,1,0,0,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1400,0,0,1,1,43.93972602739726,2.838356164383561,1,1,1,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1401,0,0,1,5,42.32876712328767,1.1726027397260277,1,0,1,0,6.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1402,0,0,0,0,58.61369863013699,18.016438356164382,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1403,0,0,1,1,45.50410958904109,0.5095890410958904,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1404,0,1,1,0,34.3013698630137,2.2575342465753425,1,1,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1405,0,0,1,0,57.83835616438356,13.194520547945206,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1406,1,1,1,0,38.73424657534247,2.936986301369863,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
